# ERC-20 INACTIVITY denylist — (chain_id, address) pairs pruned for being dead.
# Generated from a 30-day Alchemy transfer screen + provenance triage
# (tools/scan_erc20_alchemy_activity.py -> tools/triage_erc20_activity.py).
# These are NOT scams (unlike erc20_impersonator_denylist.txt) — they are
# tokens with 0 transfers in the window and low provenance (Li.Fi/db-only or
# a single curated DEX list), carrying no blue-chip ticker and not CoinGecko-
# listed. Re-evaluable: a token reviving could justify removing its line.
# Format: <chain_id> <address>  # <tier> <symbol> <reason>
999 0xE549BD74ba32A2B1A03Cf2Ccd31691De3968A310  # SAFE_DROP Farming WHYPE-USDC 0 transfers; low provenance (lifi)
999 0xe5B9abF42C24367eB153D06C29C9BB83B9b8471C  # SAFE_DROP V2-WHYPE-PENGU-LP 0 transfers; low provenance (lifi)
999 0xE5f6d3b2405ABdfE6F660e63202B25D23763160d  # SAFE_DROP GMEX 0 transfers; low provenance (lifi)
999 0xE63b7780af2Bc5ffb69285d76C2cDF2E1FD1fe17  # SAFE_DROP FAKE 0 transfers; low provenance (lifi)
999 0xe63C9EDbac792d335601B5d0068098BD754e5505  # SAFE_DROP voted-veUS 0 transfers; low provenance (lifi)
999 0xE6d357621B16cec7920D133BF610e0DD4FF97AFF  # SAFE_DROP STEERAV33 0 transfers; low provenance (lifi)
999 0xE6EcDbeC62C4ed4067e38b8a519Ef08771593A4A  # SAFE_DROP STEERAV34 0 transfers; low provenance (lifi)
999 0xe70c6F99EDc1B2D0aca678559b9e049a2a599b61  # SAFE_DROP veUS-voted (CL-UPUMP 0 transfers; low provenance (lifi)
999 0xE7158A6221AC13C5921AEd6e3aF00D417B0f3094  # SAFE_DROP PT-sw-RLP(USR)-2025/ 0 transfers; low provenance (lifi)
999 0xE72d68199ab29D9E189b86704c4122D11f190007  # SAFE_DROP PURR-WHYPE 0 transfers; low provenance (lifi)
999 0xe76CCC90783286CB07f8504ecBAcf59110c0db17  # SAFE_DROP STEERAV31 0 transfers; low provenance (lifi)
999 0xE794ffb3305952bA687C8e58723870825801ff51  # SAFE_DROP veUS-voted (CL-CATBA 0 transfers; low provenance (lifi)
999 0xe7a6678A921b9Ee2711C21A7dEAD2B470ae5B0b1  # SAFE_DROP obsUSDT0 0 transfers; low provenance (lifi)
999 0xE7Ae708314D2A91eb862d34e7ab27Ce02c8c721D  # SAFE_DROP veUS-voted (CL-USOL/ 0 transfers; low provenance (lifi)
999 0xE7d1427E9B44262dbbA10cC41D212700A1fa8888  # SAFE_DROP vva 0 transfers; low provenance (lifi)
999 0xe8280ddbCe5E3F1819A2a3B38c538A6387731798  # SAFE_DROP voted-veUS 0 transfers; low provenance (lifi)
999 0xe82BC6ee7D84911D24b4b976C12697cE52118888  # SAFE_DROP BigTNT 0 transfers; low provenance (lifi)
999 0xE8336a19A4Fe2582073d8A89054673e44FeD6eF9  # SAFE_DROP conhHYPEUSDT 0 transfers; low provenance (lifi)
999 0xE850283fE71d3a4758b4AFfAfC6372C3f0DE12EF  # SAFE_DROP PT-sw-liquidHYPE(WHY 0 transfers; low provenance (lifi)
999 0xE86b027C715b20D167B78D1585cc35be3482B6B5  # SAFE_DROP vWHYPE 0 transfers; low provenance (lifi)
999 0xE8709930f2d6fe9cB59ce67afEceec57e3ea8888  # SAFE_DROP shrimp 0 transfers; low provenance (lifi)
999 0xe92f673Ca36C5E2Efd2DE7628f815f84807e803F  # SAFE_DROP GOOGLX 0 transfers; low provenance (lifi)
999 0xE98e81B5b9443F7b392cF6E1eD05E7f7c398A699  # SAFE_DROP Volatile - HSTR/WHYP 0 transfers; low provenance (lifi)
999 0xe99384669663D03cB9eeA5582cdb18dCE2F10001  # SAFE_DROP UETH/USDT0 0 transfers; low provenance (lifi)
999 0xE9b8405899f86a787C86288A4129Ad80ce5c6cb9  # SAFE_DROP FAKE 0 transfers; low provenance (lifi)
999 0xE9d0D3A1f96BacD02d7A8d920D0EF26441b6E8DC  # SAFE_DROP eke 0 transfers; low provenance (lifi)
999 0xEA8f3a8D8199723E2F734e8746ccDA40E1c74F62  # SAFE_DROP HyperLend 0 transfers; low provenance (lifi)
999 0xeaA2e722D60aaD1297C9d0049921A88847F55638  # SAFE_DROP LAMINAR-V2 0 transfers; low provenance (lifi)
999 0xeAAd46F4146Ded5a47B55AA7F6c48c191dEAEC88  # SAFE_DROP MRVLX 0 transfers; low provenance (lifi)
999 0xEb875FEba2Fd59345Cf231179a093ef64f9f8888  # SAFE_DROP gfs 0 transfers; low provenance (lifi)
999 0xEbbb1e5Dd7E9C4DCa7B7fD4442571cAE5Fb37629  # SAFE_DROP purrUSDG0 0 transfers; low provenance (lifi)
999 0xEbD2485cE3dEc0e20c7F7f9621D21046Db3f8888  # SAFE_DROP CYN 0 transfers; low provenance (lifi)
999 0xec2767311eBf57C02de9866fDACdfefAc4AdAe6B  # SAFE_DROP hHyperEvmPT-sUSDe-25 0 transfers; low provenance (lifi)
999 0xEc901DA9c68E90798BbBb74c11406A32A70652C3  # SAFE_DROP STONE 0 transfers; low provenance (lifi)
999 0xeD2E29225fA1073CFfc66E069420dd69C250d1Cf  # SAFE_DROP voted-veUS 0 transfers; low provenance (lifi)
999 0xEd4Eca3601fA9fc1D87AB291c7ae4aB85D9e853a  # SAFE_DROP voted-veUS 0 transfers; low provenance (lifi)
999 0xED611050786C55Fe05d967c438871b58d8bC8888  # SAFE_DROP testing 0 transfers; low provenance (lifi)
999 0xeD7D51268283E7108eeD1bb16e9E0FED3C028888  # SAFE_DROP bug3 0 transfers; low provenance (lifi)
999 0xEdF27E5035BF1321923f63A1f6595a737F5D7A65  # SAFE_DROP veUS-voted (CL-USDC/ 0 transfers; low provenance (lifi)
999 0xEe7824C80eA833a87936Dc3DC236127404098db7  # SAFE_DROP TEST 0 transfers; low provenance (lifi)
999 0xeeD7C0A94f094B9f1A2eC607315b9064B47c41BA  # SAFE_DROP conhHYPELHYPE 0 transfers; low provenance (lifi)
999 0xEEdb0273c5Af792745180e9fF568cD01550fFA13  # SAFE_DROP XOMX 0 transfers; low provenance (lifi)
999 0xeEDfbBA41d0D7cED08A1f67a589a7F1d6F8a0bf3  # SAFE_DROP voted-veUS 0 transfers; low provenance (lifi)
999 0xEF8e4d3f0963053B04d4f3D4adD8FEA82e136382  # SAFE_DROP voted-veUS 0 transfers; low provenance (lifi)
999 0xEF919076f2e1906ECcF12439E8669fa343A6738a  # SAFE_DROP voted-veUS 0 transfers; low provenance (lifi)
999 0xEFC561c796AEB24D09CC35B2029881b483fc1c9e  # SAFE_DROP eUSDG0-2 0 transfers; low provenance (lifi)
999 0xF038f07faF24287105d4d13E403Ab0Eb93a7184f  # SAFE_DROP WHYPE-USD0 0 transfers; low provenance (lifi)
999 0xF03e16cC7e0E893b431b60971232965D7D712e81  # SAFE_DROP voted-veUS 0 transfers; low provenance (lifi)
999 0xf08623E5DA92e21728E5b344c5DaE7C87384B82E  # SAFE_DROP HYPURU 0 transfers; low provenance (lifi)
999 0xF0A23671A810995B04A0f3eD08be86797B608D78  # SAFE_DROP hyperUSDC 0 transfers; low provenance (lifi)
999 0xF17E1073dae1baB0755566a47d48370458e3435D  # SAFE_DROP UNI-V2 0 transfers; low provenance (lifi)
999 0xF18453753341943892adA726B6f2BD868F0c30F0  # SAFE_DROP HYPE/BTC 0 transfers; low provenance (lifi)
999 0xF1995284091039110173965a321f06E0705cC8Be  # SAFE_DROP gtUSDhl 0 transfers; low provenance (lifi)
999 0xF19B523Dbc848709a3EC0570aaBBC8714687Ea14  # SAFE_DROP veUS-voted (CL-LHYPE 0 transfers; low provenance (lifi)
999 0xf2052d168B32C644Fa22Dbe3C91fFBef046E7ed4  # SAFE_DROP veUS-voted (CL-UXPL/ 0 transfers; low provenance (lifi)
999 0xF265c98D2792b3DBC05F1d9D935E7c9f9355f17F  # SAFE_DROP STEERAV26 0 transfers; low provenance (lifi)
999 0xF26Ce6a3164494224fFd4610Df493d91b0D1673C  # SAFE_DROP UPUMP-WHYPE-USD0 0 transfers; low provenance (lifi)
999 0xF271aEDCFEC96213018576f0Bf6a10a51A66faB7  # SAFE_DROP Marina_Earn_Vault 0 transfers; low provenance (lifi)
999 0xF32208466746bfa68Ef5de55F85b048A7E1A7729  # SAFE_DROP Hypevault 0 transfers; low provenance (lifi)
999 0xF33C566eeb357B9C1cD9581724dFA98BB2DC8888  # SAFE_DROP $1 0 transfers; low provenance (lifi)
999 0xf3760B19f1Baa2bFcf6Bd6e5d174e129c80aeD17  # SAFE_DROP RING-V2 0 transfers; low provenance (lifi)
999 0xf37f1e83BEb55F1b88AF9A8Df1a746e79C222150  # SAFE_DROP RING-V2 0 transfers; low provenance (lifi)
999 0xf3a48E630a5cd2738F5eF0Ef152f487f3e1c3146  # SAFE_DROP voted-veUS 0 transfers; low provenance (lifi)
999 0xf3d39Bee685e98392F25d3eCB1391F8E3e8a6C8d  # SAFE_DROP hbUSDT-gtUSDT0-gtUSD 0 transfers; low provenance (lifi)
999 0xF3E4824F891ABF4cDdC62FBF6bE4552E1A5622E0  # SAFE_DROP conhHYPEUSDT 0 transfers; low provenance (lifi)
999 0xf41943F7943E93402a602fFbB7034adb6E3f8888  # SAFE_DROP TNT 0 transfers; low provenance (lifi)
999 0xf48e4F876eef9DfA0A336F21AA8949CDd91F054A  # SAFE_DROP LHYPE/USH 0 transfers; low provenance (lifi)
999 0xf4a0E11b8d627E6E03FcB186f8F9aBb0D75AB828  # SAFE_DROP Stable - USDC/USD0 0 transfers; low provenance (lifi)
999 0xF4CFB31c734A4560D074E5ff76Ba438837D29221  # SAFE_DROP UBTC/USDT0 0 transfers; low provenance (lifi)
999 0xF5AC41eD5741C4a87cA7BF6FD3e06414ba63692E  # SAFE_DROP Farming UPUMP-WHYPE 0 transfers; low provenance (lifi)
999 0xf5F3B6FfB4EE9C4c5Cf160653b3A1f7D7e27Be0E  # SAFE_DROP FUMO 0 transfers; low provenance (lifi)
999 0xF60AbfCE7532eBb5138cc98B3aDaBaA922727E4c  # SAFE_DROP yes 0 transfers; low provenance (lifi)
999 0xf61Ec5b038A75d40fEf8EA934CCAFfE0678E80F2  # SAFE_DROP V2-WHYPE-UBTC-LP 0 transfers; low provenance (lifi)
999 0xF63156fc8c7B61D1f44D0DdA4184e71c759Bc825  # SAFE_DROP 5PS 0 transfers; low provenance (lifi)
999 0xf6808d6C664C088a1696E3E2a0D9B992E7610051  # SAFE_DROP haStablecoin_Test 0 transfers; low provenance (lifi)
999 0xF6983F90BFE22Cb6248c4b4A6D5Dadb003E9e332  # SAFE_DROP vibecoin 0 transfers; low provenance (lifi)
999 0xF6A362f54Be99c0C1cC5D83b32b55324B547b759  # SAFE_DROP SOVRN 0 transfers; low provenance (lifi)
999 0xF6F58c4a961759E4127523224BB0eC0f55460aC8  # SAFE_DROP SOON 0 transfers; low provenance (lifi)
999 0xF71b3e2E4283B4BDA7AE805400442C603D00cc53  # SAFE_DROP STEERAV35 0 transfers; low provenance (lifi)
999 0xF72a246E3e0460D303A1Fe9c9DF6c0A621dDB897  # SAFE_DROP USH-WHYPE 0 transfers; low provenance (lifi)
999 0xf7948a260fb0a93BDAb3AC05e0ac89284aCD746b  # SAFE_DROP HLMxW 0 transfers; low provenance (lifi)
999 0xf7DB92B3DB847Bb5F184cedE7b272dD91193e378  # SAFE_DROP ROAR 0 transfers; low provenance (lifi)
999 0xf7F58e166057c571854485a789bA14724C56AEbC  # SAFE_DROP NEKO-HYPE-LP 0 transfers; low provenance (lifi)
999 0xf86021eEcFf551Fe0dA109a5a467174be8152f58  # SAFE_DROP CHIP-LP 0 transfers; low provenance (lifi)
999 0xf89CdC6C271CCdC10Add92C2D6EA26Cbc266fDd5  # SAFE_DROP LC-WHYPE-kHYPE 0 transfers; low provenance (lifi)
999 0xf8A80D1cb9cFD70D03D655D9dF42339846F3B3C8  # SAFE_DROP INTCX 0 transfers; low provenance (lifi)
999 0xf8CCB847a220511Db5472C7007BD58674E4761c6  # SAFE_DROP PLP-kmHYPE-30APR2026 0 transfers; low provenance (lifi)
999 0xF8Ea635f6C4ce4286fE3D0f8b4f60e4C16f28a8d  # SAFE_DROP voted-veUS 0 transfers; low provenance (lifi)
999 0xf9156D70F2c2B6e0669B5E749FFB3572b9F017B7  # SAFE_DROP LAMINAR-V2 0 transfers; low provenance (lifi)
999 0xF9523E369c5f55ad72DbAA75B0a9b92B3D8b147e  # SAFE_DROP NVOX 0 transfers; low provenance (lifi)
999 0xF9f898cc6Ad548eA09223cb0C0CA1d934e878D6A  # SAFE_DROP ROAR 0 transfers; low provenance (lifi)
999 0xFA3F86cbAF75ddf67DFDB582bd62057e559BCB27  # SAFE_DROP voted-veUS 0 transfers; low provenance (lifi)
999 0xfa45140Db66D1Dbc1b8bbAA1C907b174F5FC7258  # SAFE_DROP veUS-voted (CL-USDH/ 0 transfers; low provenance (lifi)
999 0xFa5fABA5ec32c374B4b989FFEf1EA90B681a6e95  # SAFE_DROP 50USDXL-50WHYPE 0 transfers; low provenance (lifi)
999 0xfAc9e85ABB3538DeFdcA886585029629aC01C200  # SAFE_DROP voted-veUS 0 transfers; low provenance (lifi)
999 0xfBF2398dF672cEE4aFcC2A4A733222331c742a6A  # SAFE_DROP ABBVX 0 transfers; low provenance (lifi)
999 0xfCD3B0A9434Dc65C31650C4B6eE11a66Db8093Bd  # SAFE_DROP 2LOOP 0 transfers; low provenance (lifi)
999 0xFD71BEBCC6e7F745Cd4Ae677fFa2f20743A4db08  # SAFE_DROP V2-USOL-WHYPE-LP 0 transfers; low provenance (lifi)
999 0xfd7Ce1473a2dac8bb31cB1bBf2F5D7Dd613912B1  # SAFE_DROP gtstgusdc 0 transfers; low provenance (lifi)
999 0xfD805047D350E13421BEe47e728A615813F12f1E  # SAFE_DROP veUS-voted (CL-USDH/ 0 transfers; low provenance (lifi)
999 0xfDDDb57878eF9D6f681Ec4381DCB626b9E69AC86  # SAFE_DROP TQQQX 0 transfers; low provenance (lifi)
999 0xfe4E7Ee193AF7CFF589b7874681d34E209B0219A  # SAFE_DROP rHYPE 0 transfers; low provenance (lifi)
999 0xfEbDEd1B0986a8ee107f5AB1a1c5a813491DeCEB  # SAFE_DROP CRCLX 0 transfers; low provenance (lifi)
999 0xfF125Fc7AccA6F5F1B0686391e5488Bc34E1338b  # SAFE_DROP DECNTRL HYPSTR 0 transfers; low provenance (lifi)
999 0xFF43d5f795c5CB3c864139B665463044c18923c9  # SAFE_DROP kHYPE-purrHYPE 0 transfers; low provenance (lifi)
999 0xFF7d2C175A590E3DA84c5FdE9f996D01c4a29f07  # SAFE_DROP voted-veUS 0 transfers; low provenance (lifi)
999 0xFf85D9EA6bd235152B6D7950f826de8b0FB7AFaB  # SAFE_DROP pUBTC 0 transfers; low provenance (lifi)
999 0xFf8B2376A323aa6bf944C05FCB252DA1E0053486  # SAFE_DROP STEERAV16 0 transfers; low provenance (lifi)
999 0xFFc7600c057B618b3D45c021085d3dF91F711c6c  # SAFE_DROP voted-veUS 0 transfers; low provenance (lifi)
8453 0x00dfDb8C7295a03DCf1ADfF4D21eB5D9D19FB330  # SAFE_DROP Re7USR 0 transfers; low provenance (lifi)
8453 0x00F30115B5E828AB387b8190f8532EA7cEAF3fDC  # SAFE_DROP yvAero-DOLA-USDC-f 0 transfers; low provenance (lifi)
8453 0x03916e49f794Ab877eFA23597627eE8094E6cbB0  # REVIEW stataBaswstETH 0 transfers; curated by 1inch_8453,lifi
8453 0x06de990abC8E6dC2E1a9Ee10E402b3AfCeF5Cdb0  # REVIEW U 0 transfers; curated by optimism_super
8453 0x0937876EFd6C4101Be68cd89ba58D5Ecf0d53A64  # REVIEW VUSD 0 transfers; curated by optimism_super
8453 0x09D9420332bff75522a45FcFf4855F82a0a3ff50  # SAFE_DROP DINERO 0 transfers; low provenance (lifi)
8453 0x0A4c8Ee5a092Ba333B54C142634c871768891558  # REVIEW RIZE 0 transfers; curated by optimism_super
8453 0x0Af1580f49121d7a42b0F9125f5F7dc172f8a469  # REVIEW BCAT 0 transfers; curated by optimism_super
8453 0x0D760ee479401Bb4C40BDB7604b329FfF411b3f2  # REVIEW LRC 0 transfers; curated by lifi,optimism_super,uniswap
8453 0x0df61361882a2bbD3B521C791AceD080D72A66E9  # REVIEW POLS 0 transfers; curated by optimism_super
8453 0x0EC1292d5cE7220Be4C8e3A16efF7DDD165c9111  # SAFE_DROP YT-yoETH-26MAR2026 0 transfers; low provenance (lifi)
8453 0x0FE5b4aF0337Fd5b2E1675D5f5E8c9101E4D3c7e  # SAFE_DROP gtSUSDSc 0 transfers; low provenance (lifi)
8453 0x1045971c168B5294aCbc8727a4f1C9e1AF99f6d0  # SAFE_DROP FTN 0 transfers; low provenance (lifi)
8453 0x12e3187D6B7a0BA98A427ef9EF287Bd9960764D1  # SAFE_DROP yvAero-DEUS-WETH-f 0 transfers; low provenance (lifi)
8453 0x135f9B3D5DEC9D73C042Cf380AdFFF95f4Fe9E35  # SAFE_DROP PREON 0 transfers; low provenance (lifi)
8453 0x136B80f6Aa5d03456eAAE779747CC0a5F6835899  # REVIEW CTRAVL 0 transfers; curated by optimism_super
8453 0x13af0Fe9eB35e91758B467f95cbc78e16FdD8B6b  # SAFE_DROP BYTES 0 transfers; low provenance (lifi)
8453 0x141f0E9ed8bA2295254C9DF9476ccE7bC29172B1  # SAFE_DROP mMEV 0 transfers; low provenance (lifi)
8453 0x1535C2Ee437F3aC09F3994472522A72225Ddd754  # SAFE_DROP Pi 0 transfers; low provenance (lifi)
8453 0x16A004065dfb11276DcB29Dc03fb8A85f9A43C6e  # REVIEW stataBascbETH 0 transfers; curated by 1inch_8453,lifi
8453 0x1783B0F81E2F2278155A643370E6b3ace789f2c9  # SAFE_DROP ISLANDx 0 transfers; low provenance (lifi)
8453 0x178929287b25fe1aC9e0b112CE3899312b6d0557  # REVIEW DF 0 transfers; curated by optimism_super
8453 0x17d2628D30F8e9E966c9Ba831c9B9b01ea8Ea75C  # REVIEW ISK 0 transfers; curated by optimism_super
8453 0x192e0C7Cc9B263D93fa6d472De47bBefe1Fb12bA  # SAFE_DROP sfrxETH 0 transfers; low provenance (lifi)
8453 0x1b745230a0320470a9af55BB0a67c47C90978A14  # REVIEW STS 0 transfers; curated by optimism_super
8453 0x1c4076e33D1A165636f89F1A2025271e238C25d7  # REVIEW LIZ 0 transfers; curated by optimism_super
8453 0x1C6d287B8b10F472DbeB84EE262deB1a0E18969C  # SAFE_DROP BITCOINx 0 transfers; low provenance (lifi)
8453 0x1C9Fa01e87487712706Fb469a13bEb234262C867  # REVIEW ARPA 0 transfers; curated by lifi,optimism_super
8453 0x1E2F1e8A97E96a2FDD6A8Da427603Ed1c8b3847F  # SAFE_DROP ecbBTC-3 0 transfers; low provenance (lifi)
8453 0x1EaE7Ca39192a2B6E3EA2E852A0D4D20bCe89d14  # SAFE_DROP wUSDx 0 transfers; low provenance (lifi)
8453 0x1F9bD96DDB4Bd07d6061f8933e9bA9EDE9967550  # REVIEW BOBA 0 transfers; curated by optimism_super
8453 0x1fbaf8bDc2A43b0c9BA90b6caF44EE14d2EE6773  # REVIEW MITY 0 transfers; curated by optimism_super
8453 0x224114c444e3C3d936532fE08351648700570909  # REVIEW PAL 0 transfers; curated by optimism_super
8453 0x235226d2050C001FE78dED104364F9C2eB852E42  # REVIEW INFC 0 transfers; curated by optimism_super
8453 0x2578CDD1603A5a7Db9DF46998d2E13d0e51db527  # REVIEW SALD 0 transfers; curated by optimism_super
8453 0x25b107caC488D6aF84A79c0C9B80865433a011f0  # SAFE_DROP CGPT 0 transfers; low provenance (lifi)
8453 0x25e8eC315A2faFd8a3387413B4417369C7E74aee  # SAFE_DROP CLOTHO 0 transfers; low provenance (lifi)
8453 0x25f32eC89ce7732A4E9f8F3340a09259F823b7d3  # SAFE_DROP yvcbBTC-H 0 transfers; low provenance (lifi)
8453 0x2809ee30C77d7887e4F77394a1Ac0E49De0E397F  # REVIEW SMURFCAT 0 transfers; curated by optimism_super
8453 0x2840F9d9f96321435Ab0f977E7FDBf32EA8b304f  # SAFE_DROP USDa 0 transfers; low provenance (lifi)
8453 0x28888f74ca99924D5a2d48E82BF3D32cC7ec0355  # SAFE_DROP YT-uniBTC-scaled18-1 0 transfers; low provenance (lifi)
8453 0x28a4b2bB3ceb599A13C5B294B26c1c49B1252860  # SAFE_DROP wsuperOETHbx 0 transfers; low provenance (lifi)
8453 0x2A3Ed1738D7339995914C380a02e28e8AE9Dce3b  # REVIEW scWETHv2 0 transfers; curated by optimism_super
8453 0x2CcbEcc47D83eE80e27fd09c8e757B82F1fFad4C  # REVIEW NANG 0 transfers; curated by sushi_base
8453 0x2CcC99A0a27D52F529A541B8A13E2440376ea3B9  # REVIEW FEAR 0 transfers; curated by optimism_super
8453 0x2D175C43c58E57ccEB38B9BD204ee73Db25c66e8  # SAFE_DROP slvlUSD 0 transfers; low provenance (lifi)
8453 0x2d1B28672C631CC3CE556D3C7F0E78016E809fec  # REVIEW NET 0 transfers; curated by optimism_super
8453 0x2dbe0d779c7A04F7a5de83326973effE23356930  # REVIEW FOX 0 transfers; curated by lifi,optimism_super
8453 0x2Ec495906B4Cc0956793D53F2BD581441683d14D  # SAFE_DROP CXTx 0 transfers; low provenance (lifi)
8453 0x2f85d372Bef829e866f8917378Ff20A88E7FC403  # SAFE_DROP $COOL 0 transfers; low provenance (lifi)
8453 0x30136B90e532141FeD006c61105cff3668b5c774  # REVIEW BLUE 0 transfers; curated by optimism_super
8453 0x30974f73A4ac9E606Ed80da928e454977ac486D2  # SAFE_DROP oXAUT 0 transfers; low provenance (lifi)
8453 0x30CC9e55bf820f1A9D5d33C7fef8797a434d0b46  # SAFE_DROP USDi 0 transfers; low provenance (lifi)
8453 0x37E7C051Dc5A24313cEEC581222882648ba537aa  # SAFE_DROP dsETH 0 transfers; low provenance (lifi)
8453 0x38547D918b9645F2D94336B6b61AEB08053E142c  # REVIEW USC 0 transfers; curated by optimism_super
8453 0x3BFc2bb3B3c187ddC79e38d4A17c830E2a380b70  # REVIEW wPOKT 0 transfers; curated by optimism_super
8453 0x3c3860d89b81c91974Fc1f8A41aeEef604c17058  # SAFE_DROP KAI 0 transfers; low provenance (lifi)
8453 0x3c87e7AF3cDBAe5bB56b4936325Ea95CA3E0EfD9  # REVIEW ADX 0 transfers; curated by optimism_super,uniswap
8453 0x3D2e091fBf85Ff7f3b20F2d96488dd9c92441A69  # SAFE_DROP YT-wcgUSD-18DEC2025 0 transfers; low provenance (lifi)
8453 0x3d94e67179D6d87B79B6d600ED83Ee0fE15034C8  # SAFE_DROP PT-yoEUR-26MAR2026 0 transfers; low provenance (lifi)
8453 0x3e7eF8f50246f725885102E8238CBba33F276747  # REVIEW HANeP 0 transfers; curated by optimism_super,sushi_base
8453 0x3ED55314C0a4B1a1e3E6b4C9E0617d99c8B5fFf8  # SAFE_DROP yvAero-wstETH-WETH-f 0 transfers; low provenance (lifi)
8453 0x3F131Ac9D408926a8B36C1e03ce105f44DCD26Af  # SAFE_DROP eLBTC-3 0 transfers; low provenance (lifi)
8453 0x4089dC8b6637218f13465d28950A82a7E90cBE27  # SAFE_DROP mEDGE 0 transfers; low provenance (lifi)
8453 0x40AeED4852Df0Ae3624E7027DEdDFb972Dbc8852  # REVIEW zunETH 0 transfers; curated by optimism_super
8453 0x41b94c5867f7F6217C9a30520Cb3e793B1ee1b97  # SAFE_DROP axlTIA 0 transfers; low provenance (lifi)
8453 0x41E99e0F73a88947C52070FF67C19B7aBc171A54  # REVIEW RDMP 0 transfers; curated by optimism_super
8453 0x4493faE71502871245B7049580b3195bC930e661  # REVIEW CUSD 0 transfers; curated by optimism_super
8453 0x4591DBfF62656E7859Afe5e45f6f47D3669fBB28  # SAFE_DROP mkUSD 0 transfers; low provenance (lifi)
8453 0x46c8651dDedD50CBDF71de85D3de9AaC80247B62  # REVIEW VIDYA 0 transfers; curated by optimism_super
8453 0x4aCFF883f2879e69e67B7003ccec56C73ee41F6f  # REVIEW BTREE 0 transfers; curated by optimism_super
8453 0x51707DC661630F8FD624b985FA6eF4f1d4D919Db  # SAFE_DROP UNV 0 transfers; low provenance (lifi)
8453 0x5259384690aCF240e9b0A8811bD0FFbFBDdc125C  # REVIEW LQTY 0 transfers; curated by lifi,optimism_super,uniswap
8453 0x5262001CB1c8060BeA611B0a59518f56d83aB70E  # REVIEW MNRY 0 transfers; curated by optimism_super
8453 0x5721b31F7B2F323d3916cC26bc815373C3A57491  # SAFE_DROP BNKRx 0 transfers; low provenance (lifi)
8453 0x596dBb33131fa2991cf5651cB57e4b15682C7F93  # SAFE_DROP ePT-USR-25SEP2025-1 0 transfers; low provenance (lifi)
8453 0x5a01BDaA010938Eb7615c63cB22cf3e94e8505df  # REVIEW DRODEC 0 transfers; curated by optimism_super
8453 0x5C7e299CF531eb66f2A1dF637d37AbB78e6200C7  # REVIEW axlDAI 0 transfers; curated by sushi_base
8453 0x5d746848005507DA0b1717C137A10C30AD9ee307  # SAFE_DROP PT-LBTC-29MAY2025 0 transfers; low provenance (lifi)
8453 0x5E42c17CAEab64527D9d80d506a3FE01179afa02  # REVIEW TETU 0 transfers; curated by optimism_super
8453 0x60edae6E86546428DA423b5FBe0fba46Ca552Fc7  # REVIEW PMON 0 transfers; curated by optimism_super
8453 0x61431b49D43220a53B4a2583870D69F67cEd8d76  # REVIEW dbDEGEN 0 transfers; curated by optimism_super
8453 0x614bD506051a8CCfCBc57C34aEdcf6CaffCd5d17  # SAFE_DROP eWETH-23 0 transfers; low provenance (lifi)
8453 0x625F92EC1Fa7eA5b437c5C7bF9268800de0503a0  # SAFE_DROP YT-yoEUR-26MAR2026 0 transfers; low provenance (lifi)
8453 0x63525b8F9a78251611aDA0A05724EeeF48100fbd  # REVIEW fxUSD 0 transfers; curated by optimism_super
8453 0x65cFEF3Efbc5586f0c05299343b8BeFb3fF5d81a  # SAFE_DROP esUSDS-1 0 transfers; low provenance (lifi)
8453 0x66AE6198Dcd1B12A6e245356BA15B63d16F56BBe  # REVIEW PLMS 0 transfers; curated by optimism_super
8453 0x6A38905c6EB562BAe76f1Af0D0F98F2801fb2490  # REVIEW THING 0 transfers; curated by optimism_super
8453 0x6a7E3F839382FBb6A6131D4Aae864AAEb362292d  # SAFE_DROP APE 0 transfers; low provenance (lifi)
8453 0x6aB33A86B72E1d343730c6030FFdA992CD43035e  # SAFE_DROP PT-wcgUSD-18DEC2025 0 transfers; low provenance (lifi)
8453 0x6acD0a165fD70A84b6b50d955ff3628700bAAf4b  # REVIEW waBasweETH 0 transfers; curated by 1inch_8453,lifi
8453 0x6AEde1aec1C4062E4ED2e91F14877c04db97b3F6  # REVIEW YOKAI 0 transfers; curated by optimism_super
8453 0x6AF3cb766D6cd37449bfD321D961A61B0515c1BC  # REVIEW RAZOR 0 transfers; curated by optimism_super
8453 0x6B05f0EF054A41cbff5104C273AC2755943596D4  # SAFE_DROP LIBRA 0 transfers; low provenance (lifi)
8453 0x6b20e045cD881EeF5853EB6C148E1c88a20ab395  # REVIEW MOOV 0 transfers; curated by optimism_super
8453 0x6C47669ce25F01e64Cef604e43d8fA8c42938fB1  # SAFE_DROP SHIA 0 transfers; low provenance (lifi)
8453 0x6ef3864876424ADE834a7C1BE8C0CF3d71208B84  # REVIEW zunUSD 0 transfers; curated by optimism_super
8453 0x6F74bAf5A0F209609e5826AcBebc90d394830cf7  # REVIEW YFX 0 transfers; curated by optimism_super
8453 0x70F796946eD919E4Bc6cD506F8dACC45E4539771  # SAFE_DROP reETH 0 transfers; low provenance (lifi)
8453 0x72c8B07E5aD9F2DcC3cA2c05927c31ddCf2Ffe9A  # SAFE_DROP eUSD0-1 0 transfers; low provenance (lifi)
